WP, 17, 2013091618, 03, HWRF, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, -99
WP, 17, 2013091900, 03, HWRF, 114, 223N, 1121E,  46,  972, XX,  34, NEQ, 0131, 0106, 0116, 0107,    0,    0,  34
WP, 17, 2013091900, 03, HWRF, 120, 219N, 1113E,  42,  980, XX,  34, NEQ, 0000, 0085, 0200, 0178,    0,    0,  41
WP, 17, 2013091900, 03, HWRF, 126, 216N, 1107E,  41,  984, XX,  34, NEQ, 0000, 0054, 0136, 0115,    0,    0,  56
WP, 17, 2013091906, 03, HWRF, 000, 176N, 1280E, 115,  931, XX,  34, NEQ, 0285, 0280, 0264, 0278,    0,    0,  33
WP, 17, 2013091906, 03, HWRF, 000, 176N, 1280E, 115,  931, XX,  50, NEQ, 0153, 0158, 0158, 0142,    0,    0,  33
WP, 17, 2013091906, 03, HWRF, 000, 176N, 1280E, 115,  931, XX,  64, NEQ, 0111, 0118, 0112, 0107,    0,    0,  33
WP, 17, 2013091906, 03, HWRF, 006, 181N, 1273E, 124,  914, XX,  34, NEQ, 0274, 0306, 0304, 0267,    0,    0,  55
WP, 17, 2013091906, 03, HWRF, 006, 181N, 1273E, 124,  914, XX,  50, NEQ, 0153, 0155, 0153, 0152,    0,    0,  55
WP, 17, 2013091906, 03, HWRF, 006, 181N, 1273E, 124,  914, XX,  64, NEQ, 0120, 0112, 0115, 0107,    0,    0,  55
WP, 17, 2013091906, 03, HWRF, 012, 188N, 1263E, 124,  913, XX,  34, NEQ, 0256, 0305, 0312, 0235,    0,    0,  44
WP, 17, 2013091906, 03, HWRF, 012, 188N, 1263E, 124,  913, XX,  50, NEQ, 0161, 0156, 0145, 0140,    0,    0,  44
WP, 17, 2013091906, 03, HWRF, 012, 188N, 1263E, 124,  913, XX,  64, NEQ, 0118, 0111, 0103, 0111,    0,    0,  44
WP, 17, 2013091906, 03, HWRF, 018, 194N, 1254E, 123,  916, XX,  34, NEQ, 0266, 0300, 0266, 0249,    0,    0,  48
WP, 17, 2013091906, 03, HWRF, 018, 194N, 1254E, 123,  916, XX,  50, NEQ, 0142, 0136, 0131, 0143,    0,    0,  48
WP, 17, 2013091906, 03, HWRF, 018, 194N, 1254E, 123,  916, XX,  64, NEQ, 0113, 0099, 0101, 0104,    0,    0,  48
WP, 17, 2013091906, 03, HWRF, 024, 198N, 1244E, 119,  915, XX,  34, NEQ, 0260, 0236, 0265, 0345,    0,    0,  44
WP, 17, 2013091906, 03, HWRF, 024, 198N, 1244E, 119,  915, XX,  50, NEQ, 0154, 0139, 0148, 0135,    0,    0,  44
WP, 17, 2013091906, 03, HWRF, 024, 198N, 1244E, 119,  915, XX,  64, NEQ, 0107, 0102, 0105, 0103,    0,    0,  44
WP, 17, 2013091906, 03, HWRF, 030, 203N, 1237E, 120,  920, XX,  34, NEQ, 0260, 0195, 0280, 0328,    0,    0,  56
WP, 17, 2013091906, 03, HWRF, 030, 203N, 1237E, 120,  920, XX,  50, NEQ, 0135, 0139, 0154, 0135,    0,    0,  56
WP, 17, 2013091906, 03, HWRF, 030, 203N, 1237E, 120,  920, XX,  64, NEQ, 0104, 0105, 0118, 0103,    0,    0,  56
WP, 17, 2013091906, 03, HWRF, 036, 208N, 1228E, 117,  919, XX,  34, NEQ, 0208, 0291, 0295, 0324,    0,    0,  45
WP, 17, 2013091906, 03, HWRF, 036, 208N, 1228E, 117,  919, XX,  50, NEQ, 0133, 0127, 0147, 0140,    0,    0,  45
WP, 17, 2013091906, 03, HWRF, 036, 208N, 1228E, 117,  919, XX,  64, NEQ, 0102, 0109, 0110, 0103,    0,    0,  45
WP, 17, 2013091906, 03, HWRF, 042, 211N, 1220E, 114,  924, XX,  34, NEQ, 0221, 0308, 0283, 0304,    0,    0,  41
WP, 17, 2013091906, 03, HWRF, 042, 211N, 1220E, 114,  924, XX,  50, NEQ, 0128, 0123, 0140, 0192,    0,    0,  41
WP, 17, 2013091906, 03, HWRF, 042, 211N, 1220E, 114,  924, XX,  64, NEQ, 0098, 0102, 0102, 0105,    0,    0,  41
WP, 17, 2013091906, 03, HWRF, 048, 216N, 1210E, 113,  926, XX,  34, NEQ, 0235, 0278, 0278, 0255,    0,    0,  45
WP, 17, 2013091906, 03, HWRF, 048, 216N, 1210E, 113,  926, XX,  50, NEQ, 0174, 0115, 0129, 0193,    0,    0,  45
WP, 17, 2013091906, 03, HWRF, 048, 216N, 1210E, 113,  926, XX,  64, NEQ, 0103, 0086, 0100, 0108,    0,    0,  45
WP, 17, 2013091906, 03, HWRF, 054, 218N, 1198E,  95,  937, XX,  34, NEQ, 0237, 0210, 0194, 0235,    0,    0,  66
WP, 17, 2013091906, 03, HWRF, 054, 218N, 1198E,  95,  937, XX,  50, NEQ, 0191, 0113, 0109, 0189,    0,    0,  66
WP, 17, 2013091906, 03, HWRF, 054, 218N, 1198E,  95,  937, XX,  64, NEQ, 0157, 0085, 0082, 0137,    0,    0,  66
WP, 17, 2013091906, 03, HWRF, 060, 219N, 1190E,  91,  939, XX,  34, NEQ, 0269, 0225, 0183, 0191,    0,    0,  53
WP, 17, 2013091906, 03, HWRF, 060, 219N, 1190E,  91,  939, XX,  50, NEQ, 0203, 0105, 0117, 0177,    0,    0,  53
WP, 17, 2013091906, 03, HWRF, 060, 219N, 1190E,  91,  939, XX,  64, NEQ, 0075, 0086, 0087, 0103,    0,    0,  53
WP, 17, 2013091906, 03, HWRF, 066, 222N, 1182E,  91,  944, XX,  34, NEQ, 0267, 0176, 0193, 0195,    0,    0,  49
WP, 17, 2013091906, 03, HWRF, 066, 222N, 1182E,  91,  944, XX,  50, NEQ, 0117, 0102, 0106, 0118,    0,    0,  49
WP, 17, 2013091906, 03, HWRF, 066, 222N, 1182E,  91,  944, XX,  64, NEQ, 0069, 0087, 0090, 0095,    0,    0,  49
WP, 17, 2013091906, 03, HWRF, 072, 226N, 1174E,  85,  946, XX,  34, NEQ, 0270, 0166, 0195, 0130,    0,    0,  41
WP, 17, 2013091906, 03, HWRF, 072, 226N, 1174E,  85,  946, XX,  50, NEQ, 0106, 0111, 0100, 0080,    0,    0,  41
WP, 17, 2013091906, 03, HWRF, 072, 226N, 1174E,  85,  946, XX,  64, NEQ, 0083, 0075, 0077, 0075,    0,    0,  41
WP, 17, 2013091906, 03, HWRF, 078, 227N, 1163E,  78,  952, XX,  34, NEQ, 0210, 0156, 0156, 0146,    0,    0,  36
WP, 17, 2013091906, 03, HWRF, 078, 227N, 1163E,  78,  952, XX,  50, NEQ, 0101, 0090, 0101, 0060,    0,    0,  36
WP, 17, 2013091906, 03, HWRF, 078, 227N, 1163E,  78,  952, XX,  64, NEQ, 0070, 0063, 0069, 0000,    0,    0,  36
WP, 17, 2013091906, 03, HWRF, 084, 231N, 1152E,  67,  958, XX,  34, NEQ, 0149, 0153, 0139, 0127,    0,    0,  43
WP, 17, 2013091906, 03, HWRF, 084, 231N, 1152E,  67,  958, XX,  50, NEQ, 0093, 0093, 0085, 0000,    0,    0,  43
WP, 17, 2013091906, 03, HWRF, 084, 231N, 1152E,  67,  958, XX,  64, NEQ, 0000, 0051, 0053, 0000,    0,    0,  43
WP, 17, 2013091906, 03, HWRF, 090, 233N, 1140E,  52,  966, XX,  34, NEQ, 0119, 0136, 0103, 0156,    0,    0,  56
WP, 17, 2013091906, 03, HWRF, 090, 233N, 1140E,  52,  966, XX,  50, NEQ, 0000, 0062, 0058, 0000,    0,    0,  56
WP, 17, 2013091906, 03, HWRF, 096, 235N, 1127E,  41,  971, XX,  34, NEQ, 0097, 0106, 0000, 0155,    0,    0,  32
WP, 17, 2013091906, 03, HWRF, 102, 234N, 1116E,  38,  978, XX,  34, NEQ, 0072, 0000, 0077, 0181,    0,    0, 105
WP, 17, 2013091906, 03, HWRF, 108, 230N, 1106E,  33,  981, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 17, 2013091906, 03, HWRF, 114, 224N, 1099E,  37,  988, XX,  34, NEQ, 0000, 0000, 0000, 0106,    0,    0, 104
WP, 17, 2013091906, 03, HWRF, 120, 220N, 1092E,  32,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 100
WP, 17, 2013091906, 03, HWRF, 126, 217N, 1082E,  39,  995, XX,  34, NEQ, 0113, 0000, 0000, 0000,    0,    0, 108
WP, 17, 2013091912, 03, HWRF, 000, 182N, 1273E, 138,  910, XX,  34, NEQ, 0291, 0301, 0295, 0283,    0,    0,  37
WP, 17, 2013091912, 03, HWRF, 000, 182N, 1273E, 138,  910, XX,  50, NEQ, 0180, 0164, 0160, 0179,    0,    0,  37
WP, 17, 2013091912, 03, HWRF, 000, 182N, 1273E, 138,  910, XX,  64, NEQ, 0134, 0124, 0123, 0130,    0,    0,  37
WP, 17, 2013091912, 03, HWRF, 006, 189N, 1262E, 133,  891, XX,  34, NEQ, 0259, 0344, 0341, 0244,    0,    0,  50
WP, 17, 2013091912, 03, HWRF, 006, 189N, 1262E, 133,  891, XX,  50, NEQ, 0175, 0169, 0156, 0163,    0,    0,  50
WP, 17, 2013091912, 03, HWRF, 006, 189N, 1262E, 133,  891, XX,  64, NEQ, 0138, 0121, 0111, 0121,    0,    0,  50
WP, 17, 2013091912, 03, HWRF, 012, 194N, 1254E, 140,  899, XX,  34, NEQ, 0254, 0279, 0269, 0300,    0,    0,  48
WP, 17, 2013091912, 03, HWRF, 012, 194N, 1254E, 140,  899, XX,  50, NEQ, 0154, 0155, 0151, 0152,    0,    0,  48
WP, 17, 2013091912, 03, HWRF, 012, 194N, 1254E, 140,  899, XX,  64, NEQ, 0120, 0105, 0111, 0114,    0,    0,  48
WP, 17, 2013091912, 03, HWRF, 018, 201N, 1245E, 138,  898, XX,  34, NEQ, 0236, 0228, 0268, 0351,    0,    0,  43
WP, 17, 2013091912, 03, HWRF, 018, 201N, 1245E, 138,  898, XX,  50, NEQ, 0147, 0147, 0146, 0143,    0,    0,  43
WP, 17, 2013091912, 03, HWRF, 018, 201N, 1245E, 138,  898, XX,  64, NEQ, 0114, 0109, 0104, 0104,    0,    0,  43
WP, 17, 2013091912, 03, HWRF, 024, 205N, 1237E, 136,  902, XX,  34, NEQ, 0243, 0202, 0306, 0316,    0,    0,  35
WP, 17, 2013091912, 03, HWRF, 024, 205N, 1237E, 136,  902, XX,  50, NEQ, 0145, 0140, 0147, 0141,    0,    0,  35
WP, 17, 2013091912, 03, HWRF, 024, 205N, 1237E, 136,  902, XX,  64, NEQ, 0106, 0104, 0111, 0109,    0,    0,  35
WP, 17, 2013091912, 03, HWRF, 030, 209N, 1228E, 128,  906, XX,  34, NEQ, 0235, 0286, 0311, 0319,    0,    0,  29
WP, 17, 2013091912, 03, HWRF, 030, 209N, 1228E, 128,  906, XX,  50, NEQ, 0142, 0130, 0139, 0148,    0,    0,  29
WP, 17, 2013091912, 03, HWRF, 030, 209N, 1228E, 128,  906, XX,  64, NEQ, 0111, 0103, 0103, 0104,    0,    0,  29
WP, 17, 2013091912, 03, HWRF, 036, 213N, 1220E, 124,  912, XX,  34, NEQ, 0225, 0206, 0268, 0279,    0,    0,  35
WP, 17, 2013091912, 03, HWRF, 036, 213N, 1220E, 124,  912, XX,  50, NEQ, 0144, 0143, 0145, 0202,    0,    0,  35
WP, 17, 2013091912, 03, HWRF, 036, 213N, 1220E, 124,  912, XX,  64, NEQ, 0101, 0095, 0095, 0103,    0,    0,  35
WP, 17, 2013091912, 03, HWRF, 042, 218N, 1210E, 112,  920, XX,  34, NEQ, 0227, 0264, 0237, 0246,    0,    0,  43
WP, 17, 2013091912, 03, HWRF, 042, 218N, 1210E, 112,  920, XX,  50, NEQ, 0163, 0126, 0140, 0190,    0,    0,  43
WP, 17, 2013091912, 03, HWRF, 042, 218N, 1210E, 112,  920, XX,  64, NEQ, 0123, 0081, 0096, 0121,    0,    0,  43
WP, 17, 2013091912, 03, HWRF, 048, 220N, 1199E,  98,  933, XX,  34, NEQ, 0233, 0209, 0196, 0230,    0,    0,  90
WP, 17, 2013091912, 03, HWRF, 048, 220N, 1199E,  98,  933, XX,  50, NEQ, 0182, 0113, 0113, 0172,    0,    0,  90
WP, 17, 2013091912, 03, HWRF, 048, 220N, 1199E,  98,  933, XX,  64, NEQ, 0133, 0078, 0089, 0124,    0,    0,  90
WP, 17, 2013091912, 03, HWRF, 054, 221N, 1191E,  90,  934, XX,  34, NEQ, 0240, 0230, 0181, 0188,    0,    0,  42
WP, 17, 2013091912, 03, HWRF, 054, 221N, 1191E,  90,  934, XX,  50, NEQ, 0180, 0117, 0113, 0154,    0,    0,  42
WP, 17, 2013091912, 03, HWRF, 054, 221N, 1191E,  90,  934, XX,  64, NEQ, 0155, 0092, 0089, 0099,    0,    0,  42
WP, 17, 2013091912, 03, HWRF, 060, 224N, 1185E,  92,  937, XX,  34, NEQ, 0251, 0187, 0171, 0192,    0,    0,  40
WP, 17, 2013091912, 03, HWRF, 060, 224N, 1185E,  92,  937, XX,  50, NEQ, 0110, 0117, 0109, 0116,    0,    0,  40
WP, 17, 2013091912, 03, HWRF, 060, 224N, 1185E,  92,  937, XX,  64, NEQ, 0083, 0077, 0084, 0090,    0,    0,  40
WP, 17, 2013091912, 03, HWRF, 066, 228N, 1175E,  88,  937, XX,  34, NEQ, 0273, 0170, 0188, 0158,    0,    0,  38
WP, 17, 2013091912, 03, HWRF, 066, 228N, 1175E,  88,  937, XX,  50, NEQ, 0107, 0109, 0101, 0072,    0,    0,  38
WP, 17, 2013091912, 03, HWRF, 066, 228N, 1175E,  88,  937, XX,  64, NEQ, 0082, 0076, 0079, 0061,    0,    0,  38
WP, 17, 2013091912, 03, HWRF, 072, 231N, 1165E,  81,  941, XX,  34, NEQ, 0186, 0165, 0169, 0151,    0,    0,  37
WP, 17, 2013091912, 03, HWRF, 072, 231N, 1165E,  81,  941, XX,  50, NEQ, 0103, 0099, 0099, 0041,    0,    0,  37
WP, 17, 2013091912, 03, HWRF, 072, 231N, 1165E,  81,  941, XX,  64, NEQ, 0058, 0068, 0070, 0000,    0,    0,  37
WP, 17, 2013091912, 03, HWRF, 078, 234N, 1153E,  71,  947, XX,  34, NEQ, 0166, 0158, 0130, 0130,    0,    0,  36
WP, 17, 2013091912, 03, HWRF, 078, 234N, 1153E,  71,  947, XX,  50, NEQ, 0000, 0088, 0089, 0000,    0,    0,  36
WP, 17, 2013091912, 03, HWRF, 078, 234N, 1153E,  71,  947, XX,  64, NEQ, 0000, 0058, 0057, 0000,    0,    0,  36
WP, 17, 2013091912, 03, HWRF, 084, 236N, 1143E,  50,  961, XX,  34, NEQ, 0102, 0127, 0115, 0135,    0,    0,  64
WP, 17, 2013091912, 03, HWRF, 084, 236N, 1143E,  50,  961, XX,  50, NEQ, 0000, 0064, 0000, 0000,    0,    0,  64
WP, 17, 2013091912, 03, HWRF, 090, 238N, 1132E,  40,  970, XX,  34, NEQ, 0052, 0100, 0000, 0137,    0,    0,  63
WP, 17, 2013091912, 03, HWRF, 096, 236N, 1123E,  35,  980, XX,  34, NEQ, 0000, 0000, 0000, 0129,    0,    0,  89
WP, 17, 2013091912, 03, HWRF, 102, 232N, 1114E,  35,  983, XX,  34, NEQ, 0000, 0000, 0000, 0106,    0,    0, 105
WP, 17, 2013091912, 03, HWRF, 108, 226N, 1107E,  31,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
WP, 17, 2013091912, 03, HWRF, 114, 220N, 1102E,  33,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  90
WP, 17, 2013091912, 03, HWRF, 120, 216N, 1098E,  35,  995, XX,  34, NEQ, 0000, 0000, 0082, 0000,    0,    0,  56
WP, 17, 2013091912, 03, HWRF, 126, 212N, 1091E,  38,  996, XX,  34, NEQ, 0000, 0000, 0060, 0061,    0,    0,  42
WP, 17, 2013091918, 03, HWRF, 000, 187N, 1264E, 136,  910, XX,  34, NEQ, 0262, 0329, 0288, 0342,    0,    0,  50
WP, 17, 2013091918, 03, HWRF, 000, 187N, 1264E, 136,  910, XX,  50, NEQ, 0177, 0167, 0151, 0166,    0,    0,  50
WP, 17, 2013091918, 03, HWRF, 000, 187N, 1264E, 136,  910, XX,  64, NEQ, 0139, 0121, 0110, 0123,    0,    0,  50
WP, 17, 2013091918, 03, HWRF, 006, 193N, 1255E, 139,  901, XX,  34, NEQ, 0261, 0345, 0347, 0269,    0,    0,  37
WP, 17, 2013091918, 03, HWRF, 006, 193N, 1255E, 139,  901, XX,  50, NEQ, 0157, 0159, 0152, 0146,    0,    0,  37
WP, 17, 2013091918, 03, HWRF, 006, 193N, 1255E, 139,  901, XX,  64, NEQ, 0120, 0119, 0115, 0109,    0,    0,  37
WP, 17, 2013091918, 03, HWRF, 012, 199N, 1244E, 140,  900, XX,  34, NEQ, 0249, 0281, 0270, 0350,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 012, 199N, 1244E, 140,  900, XX,  50, NEQ, 0149, 0142, 0184, 0143,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 012, 199N, 1244E, 140,  900, XX,  64, NEQ, 0111, 0106, 0106, 0112,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 018, 202N, 1236E, 137,  900, XX,  34, NEQ, 0251, 0279, 0294, 0324,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 018, 202N, 1236E, 137,  900, XX,  50, NEQ, 0140, 0142, 0172, 0139,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 018, 202N, 1236E, 137,  900, XX,  64, NEQ, 0109, 0109, 0110, 0102,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 024, 205N, 1228E, 129,  905, XX,  34, NEQ, 0239, 0270, 0295, 0330,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 024, 205N, 1228E, 129,  905, XX,  50, NEQ, 0140, 0131, 0134, 0152,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 024, 205N, 1228E, 129,  905, XX,  64, NEQ, 0102, 0104, 0109, 0100,    0,    0,  41
WP, 17, 2013091918, 03, HWRF, 030, 209N, 1219E, 126,  913, XX,  34, NEQ, 0235, 0303, 0305, 0292,    0,    0,  40
WP, 17, 2013091918, 03, HWRF, 030, 209N, 1219E, 126,  913, XX,  50, NEQ, 0131, 0130, 0129, 0157,    0,    0,  40
WP, 17, 2013091918, 03, HWRF, 030, 209N, 1219E, 126,  913, XX,  64, NEQ, 0098, 0102, 0097, 0100,    0,    0,  40
WP, 17, 2013091918, 03, HWRF, 036, 214N, 1211E, 120,  916, XX,  34, NEQ, 0254, 0298, 0286, 0280,    0,    0,  27
WP, 17, 2013091918, 03, HWRF, 036, 214N, 1211E, 120,  916, XX,  50, NEQ, 0184, 0122, 0131, 0196,    0,    0,  27
WP, 17, 2013091918, 03, HWRF, 036, 214N, 1211E, 120,  916, XX,  64, NEQ, 0161, 0088, 0096, 0120,    0,    0,  27
WP, 17, 2013091918, 03, HWRF, 042, 216N, 1199E, 101,  927, XX,  34, NEQ, 0250, 0191, 0194, 0257,    0,    0,  33
WP, 17, 2013091918, 03, HWRF, 042, 216N, 1199E, 101,  927, XX,  50, NEQ, 0188, 0113, 0112, 0177,    0,    0,  33
WP, 17, 2013091918, 03, HWRF, 042, 216N, 1199E, 101,  927, XX,  64, NEQ, 0165, 0091, 0088, 0116,    0,    0,  33
WP, 17, 2013091918, 03, HWRF, 048, 217N, 1189E,  98,  930, XX,  34, NEQ, 0270, 0216, 0179, 0197,    0,    0,  37
WP, 17, 2013091918, 03, HWRF, 048, 217N, 1189E,  98,  930, XX,  50, NEQ, 0212, 0113, 0114, 0140,    0,    0,  37
WP, 17, 2013091918, 03, HWRF, 048, 217N, 1189E,  98,  930, XX,  64, NEQ, 0075, 0079, 0095, 0094,    0,    0,  37
WP, 17, 2013091918, 03, HWRF, 054, 219N, 1182E,  99,  935, XX,  34, NEQ, 0287, 0239, 0162, 0157,    0,    0,  39
WP, 17, 2013091918, 03, HWRF, 054, 219N, 1182E,  99,  935, XX,  50, NEQ, 0118, 0113, 0107, 0122,    0,    0,  39
WP, 17, 2013091918, 03, HWRF, 054, 219N, 1182E,  99,  935, XX,  64, NEQ, 0079, 0075, 0083, 0099,    0,    0,  39
WP, 17, 2013091918, 03, HWRF, 060, 224N, 1172E,  99,  936, XX,  34, NEQ, 0287, 0180, 0193, 0188,    0,    0,  42
WP, 17, 2013091918, 03, HWRF, 060, 224N, 1172E,  99,  936, XX,  50, NEQ, 0118, 0107, 0106, 0088,    0,    0,  42
WP, 17, 2013091918, 03, HWRF, 060, 224N, 1172E,  99,  936, XX,  64, NEQ, 0082, 0075, 0073, 0078,    0,    0,  42
WP, 17, 2013091918, 03, HWRF, 066, 228N, 1159E,  86,  941, XX,  34, NEQ, 0202, 0167, 0170, 0134,    0,    0,  46
WP, 17, 2013091918, 03, HWRF, 066, 228N, 1159E,  86,  941, XX,  50, NEQ, 0110, 0099, 0113, 0055,    0,    0,  46
WP, 17, 2013091918, 03, HWRF, 066, 228N, 1159E,  86,  941, XX,  64, NEQ, 0074, 0070, 0070, 0000,    0,    0,  46
WP, 17, 2013091918, 03, HWRF, 072, 231N, 1146E,  74,  946, XX,  34, NEQ, 0168, 0166, 0134, 0145,    0,    0,  39
WP, 17, 2013091918, 03, HWRF, 072, 231N, 1146E,  74,  946, XX,  50, NEQ, 0000, 0084, 0087, 0000,    0,    0,  39
WP, 17, 2013091918, 03, HWRF, 072, 231N, 1146E,  74,  946, XX,  64, NEQ, 0000, 0060, 0061, 0000,    0,    0,  39
WP, 17, 2013091918, 03, HWRF, 078, 234N, 1134E,  55,  956, XX,  34, NEQ, 0087, 0139, 0103, 0181,    0,    0,  40
WP, 17, 2013091918, 03, HWRF, 078, 234N, 1134E,  55,  956, XX,  50, NEQ, 0000, 0079, 0000, 0000,    0,    0,  40
WP, 17, 2013091918, 03, HWRF, 084, 237N, 1121E,  39,  967, XX,  34, NEQ, 0110, 0000, 0049, 0192,    0,    0, 107
WP, 17, 2013091918, 03, HWRF, 090, 237N, 1110E,  36,  979, XX,  34, NEQ, 0000, 0000, 0000, 0143,    0,    0,  76
WP, 17, 2013091918, 03, HWRF, 096, 233N, 1099E,  33,  984, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  44
WP, 17, 2013091918, 03, HWRF, 102, 229N, 1092E,  28,  991, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
WP, 17, 2013091918, 03, HWRF, 108, 225N, 1083E,  30,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  96
WP, 17, 2013091918, 03, HWRF, 114, 216N, 1078E,  27,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  45
WP, 17, 2013091918, 03, HWRF, 120, 208N, 1075E,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  66
WP, 17, 2013091918, 03, HWRF, 126, 205N, 1072E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  66
WP, 17, 2013092000, 03, HWRF, 000, 192N, 1255E, 136,  911, XX,  34, NEQ, 0269, 0253, 0234, 0302,    0,    0,  38
WP, 17, 2013092000, 03, HWRF, 000, 192N, 1255E, 136,  911, XX,  50, NEQ, 0153, 0153, 0140, 0149,    0,    0,  38
WP, 17, 2013092000, 03, HWRF, 000, 192N, 1255E, 136,  911, XX,  64, NEQ, 0120, 0114, 0110, 0112,    0,    0,  38
WP, 17, 2013092000, 03, HWRF, 006, 198N, 1244E, 139,  902, XX,  34, NEQ, 0230, 0351, 0240, 0351,    0,    0,  41
WP, 17, 2013092000, 03, HWRF, 006, 198N, 1244E, 139,  902, XX,  50, NEQ, 0148, 0137, 0182, 0147,    0,    0,  41
WP, 17, 2013092000, 03, HWRF, 006, 198N, 1244E, 139,  902, XX,  64, NEQ, 0113, 0106, 0112, 0111,    0,    0,  41
WP, 17, 2013092000, 03, HWRF, 012, 202N, 1235E, 134,  904, XX,  34, NEQ, 0229, 0259, 0282, 0323,    0,    0,  28
WP, 17, 2013092000, 03, HWRF, 012, 202N, 1235E, 134,  904, XX,  50, NEQ, 0136, 0135, 0169, 0165,    0,    0,  28
WP, 17, 2013092000, 03, HWRF, 012, 202N, 1235E, 134,  904, XX,  64, NEQ, 0107, 0103, 0165, 0106,    0,    0,  28
WP, 17, 2013092000, 03, HWRF, 018, 205N, 1224E, 128,  906, XX,  34, NEQ, 0217, 0249, 0233, 0324,    0,    0,  37
WP, 17, 2013092000, 03, HWRF, 018, 205N, 1224E, 128,  906, XX,  50, NEQ, 0129, 0129, 0139, 0137,    0,    0,  37
WP, 17, 2013092000, 03, HWRF, 018, 205N, 1224E, 128,  906, XX,  64, NEQ, 0098, 0104, 0107, 0098,    0,    0,  37
WP, 17, 2013092000, 03, HWRF, 024, 208N, 1215E, 123,  913, XX,  34, NEQ, 0212, 0273, 0260, 0285,    0,    0,  32
WP, 17, 2013092000, 03, HWRF, 024, 208N, 1215E, 123,  913, XX,  50, NEQ, 0130, 0122, 0131, 0165,    0,    0,  32
WP, 17, 2013092000, 03, HWRF, 024, 208N, 1215E, 123,  913, XX,  64, NEQ, 0092, 0095, 0094, 0099,    0,    0,  32
WP, 17, 2013092000, 03, HWRF, 030, 211N, 1205E, 124,  916, XX,  34, NEQ, 0254, 0274, 0202, 0257,    0,    0,  42
WP, 17, 2013092000, 03, HWRF, 030, 211N, 1205E, 124,  916, XX,  50, NEQ, 0171, 0107, 0108, 0120,    0,    0,  42
WP, 17, 2013092000, 03, HWRF, 030, 211N, 1205E, 124,  916, XX,  64, NEQ, 0153, 0083, 0080, 0081,    0,    0,  42
WP, 17, 2013092000, 03, HWRF, 036, 212N, 1194E, 109,  922, XX,  34, NEQ, 0256, 0181, 0190, 0240,    0,    0,  39
WP, 17, 2013092000, 03, HWRF, 036, 212N, 1194E, 109,  922, XX,  50, NEQ, 0171, 0101, 0105, 0109,    0,    0,  39
WP, 17, 2013092000, 03, HWRF, 036, 212N, 1194E, 109,  922, XX,  64, NEQ, 0100, 0081, 0087, 0087,    0,    0,  39
WP, 17, 2013092000, 03, HWRF, 042, 212N, 1184E, 105,  925, XX,  34, NEQ, 0300, 0215, 0188, 0193,    0,    0,  37
WP, 17, 2013092000, 03, HWRF, 042, 212N, 1184E, 105,  925, XX,  50, NEQ, 0130, 0109, 0108, 0119,    0,    0,  37
WP, 17, 2013092000, 03, HWRF, 042, 212N, 1184E, 105,  925, XX,  64, NEQ, 0095, 0082, 0086, 0087,    0,    0,  37
WP, 17, 2013092000, 03, HWRF, 048, 213N, 1176E, 107,  930, XX,  34, NEQ, 0305, 0250, 0163, 0227,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 048, 213N, 1176E, 107,  930, XX,  50, NEQ, 0111, 0098, 0105, 0111,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 048, 213N, 1176E, 107,  930, XX,  64, NEQ, 0080, 0079, 0079, 0089,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 054, 218N, 1167E, 103,  933, XX,  34, NEQ, 0198, 0173, 0180, 0178,    0,    0,  42
WP, 17, 2013092000, 03, HWRF, 054, 218N, 1167E, 103,  933, XX,  50, NEQ, 0109, 0106, 0095, 0095,    0,    0,  42
WP, 17, 2013092000, 03, HWRF, 054, 218N, 1167E, 103,  933, XX,  64, NEQ, 0073, 0073, 0075, 0074,    0,    0,  42
WP, 17, 2013092000, 03, HWRF, 060, 221N, 1153E,  88,  940, XX,  34, NEQ, 0164, 0159, 0172, 0134,    0,    0,  36
WP, 17, 2013092000, 03, HWRF, 060, 221N, 1153E,  88,  940, XX,  50, NEQ, 0105, 0089, 0102, 0116,    0,    0,  36
